lake,year,month,area_m2,temp_C,source,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm
Lake Ladoga,2005,8,2908991151,16.81403942,Landsat-7/8/9,Europe,north,-10.01593124,2.774313468,0,-7.35E-22
Lake Ladoga,2006,6,5878861829,14.50830516,Landsat-7/8/9,Europe,north,-12.48934464,1.851553014,0,-7.35E-22
Lake Ladoga,2006,7,603000734.5,17.55476074,Landsat-7/8/9,Europe,north,-15.17566647,1.094263842,0,-7.35E-22
Lake Ladoga,2006,8,1388027142,17.95935252,Landsat-7/8/9,Europe,north,-10.53012149,1.849905714,0,-7.35E-22
Lake Ladoga,2007,6,900.7190552,13.55551393,Landsat-7/8/9,Europe,north,-11.89908686,1.718501259,0,-7.35E-22
Lake Ladoga,2007,7,4520818540,17.23924665,Landsat-7/8/9,Europe,north,-9.02767566,3.640229371,0,-7.35E-22
Lake Ladoga,2007,8,2805064280,18.45062628,Landsat-7/8/9,Europe,north,-9.770286122,3.247127693,0,-7.35E-22
Lake Ladoga,2008,6,19653832.52,12.91652384,Landsat-7/8/9,Europe,north,-10.59284719,3.141090321,0.004072626,-7.35E-22
Lake Ladoga,2008,7,9002.932739,16.70886815,Landsat-7/8/9,Europe,north,-10.39587881,2.262556492,0,-7.35E-22
Lake Ladoga,2008,8,3738945170,15.07640586,Landsat-7/8/9,Europe,north,-7.912003993,4.997593521,0,-7.35E-22
Lake Ladoga,2009,6,17941263333,13.02680405,GSW,Europe,north,-9.02067412,4.912619835,0,-7.35E-22
Lake Ladoga,2009,7,5566615395,16.7291973,Landsat-7/8/9,Europe,north,-9.260982712,2.715471062,0,-7.35E-22
Lake Ladoga,2009,8,10569044.88,16.09561688,Landsat-7/8/9,Europe,north,-7.856974052,3.348702754,0,-7.35E-22
Lake Ladoga,2010,6,18005.7851,13.03671198,Landsat-7/8/9,Europe,north,-9.501515601,3.466949648,0,-7.35E-22
Lake Ladoga,2010,7,187506347.6,21.75217254,Landsat-7/8/9,Europe,north,-12.49143442,1.370862136,0,-7.35E-22
Lake Ladoga,2010,8,405298.6103,18.56625424,Landsat-7/8/9,Europe,north,-12.23821511,1.79424965,0,-7.35E-22
Lake Ladoga,2011,6,5221263691,14.57212059,Landsat-7/8/9,Europe,north,-11.00033787,2.876642775,0,-7.35E-22
Lake Ladoga,2011,7,69169740.73,20.10106057,Landsat-7/8/9,Europe,north,-11.04681036,2.108468179,0,-7.35E-22
Lake Ladoga,2011,8,213516082.6,16.68273543,Landsat-7/8/9,Europe,north,-7.878223393,3.465483924,0,-7.35E-22
Lake Ladoga,2012,6,147717.9099,13.12798892,Landsat-7/8/9,Europe,north,-9.466319438,3.020397131,0,-7.35E-22
Lake Ladoga,2012,7,4852741212,17.49420703,Landsat-7/8/9,Europe,north,-9.16935399,3.326654055,0,-7.35E-22
Lake Ladoga,2012,8,6431154675,15.45950555,GSW,Europe,north,-8.480536484,3.380155334,0,-7.35E-22
Lake Ladoga,2013,6,2400034.619,16.29368524,Landsat-7/8/9,Europe,north,-11.27965712,2.010432199,0,-7.35E-22
Lake Ladoga,2013,7,166667324.7,17.45663878,Landsat-7/8/9,Europe,north,-10.52671997,2.19264027,0,-7.35E-22
Lake Ladoga,2013,8,2764936817,17.47966468,Landsat-7/8/9,Europe,north,-8.763596322,3.250849206,0,-7.35E-22
Lake Ladoga,2014,6,4144611384,13.24791288,Landsat-7/8/9,Europe,north,-9.391150908,2.808479444,0,-7.35E-22
Lake Ladoga,2014,7,19028883159,19.26209551,GSW,Europe,north,-11.57335546,0.989134798,0,-7.35E-22
Lake Ladoga,2014,8,18977512331,18.00964301,GSW,Europe,north,-10.04527241,3.551775585,0,-7.35E-22
Lake Ladoga,2015,6,5260305138,14.02802577,Landsat-7/8/9,Europe,north,-12.60016534,1.631743407,0,-7.35E-22
Lake Ladoga,2015,7,308065059.1,15.77994105,Landsat-7/8/9,Europe,north,-9.640135634,3.666299862,0,-7.35E-22
Lake Ladoga,2015,8,1381273.454,17.1872447,Landsat-7/8/9,Europe,north,-10.24200948,2.081086879,0,-7.35E-22
Lake Ladoga,2016,6,460342085.1,14.66031124,Landsat-7/8/9,Europe,north,-11.3407785,2.658961341,0,-7.35E-22
Lake Ladoga,2016,7,4928615026,18.50498449,Landsat-7/8/9,Europe,north,-7.838693651,4.830032293,0,-7.35E-22
Lake Ladoga,2016,8,5199844.735,16.52548532,Landsat-7/8/9,Europe,north,-7.771220591,5.51328665,0,-7.35E-22
Lake Ladoga,2017,6,1633884.912,11.89297036,Sentinel-2,Europe,north,-10.4405994,2.558608365,0.491924445,4.85E-04
Lake Ladoga,2017,7,1457631576,15.8511678,Sentinel-2,Europe,north,-8.54994076,3.555093757,0,-7.35E-22
Lake Ladoga,2017,8,171567915.6,16.68117968,Sentinel-2,Europe,north,-7.710570008,4.316779593,0,-7.35E-22
Lake Ladoga,2018,6,425520271.9,14.18387265,Sentinel-2,Europe,north,-14.14738693,1.450293714,0,-7.35E-22
Lake Ladoga,2018,7,7580333831,19.30153476,Sentinel-2,Europe,north,-11.07701398,2.430843237,0,-7.35E-22
Lake Ladoga,2018,8,1938551194,18.30452089,Sentinel-2,Europe,north,-10.72420468,3.800356574,0,-7.35E-22
Lake Ladoga,2019,6,462946923.1,16.1529936,Landsat-7/8/9,Europe,north,-14.34001704,1.294617667,0,-7.35E-22
Lake Ladoga,2019,7,11172306865,15.46378364,Landsat-7/8/9,Europe,north,-10.14087703,2.824618712,0,-7.35E-22
Lake Ladoga,2019,8,5814296995,15.60735765,Landsat-7/8/9,Europe,north,-8.820784923,1.634852382,0,-7.35E-22
Lake Ladoga,2020,6,4585287290,16.64030962,Landsat-7/8/9,Europe,north,-14.14599531,1.600943114,0.001938139,-7.35E-22
Lake Ladoga,2020,7,2966077773,16.83823118,Sentinel-2,Europe,north,-10.17824246,3.66088991,0,-7.35E-22
Lake Ladoga,2020,8,3810944.695,16.44761569,Sentinel-2,Europe,north,-8.534792201,3.172475995,0,-7.35E-22
Lake Ladoga,2021,6,312725334.3,17.91085906,Landsat-7/8/9,Europe,north,-14.06199029,1.295604545,0,-7.35E-22
Lake Ladoga,2021,7,3378599.42,20.76685502,Landsat-7/8/9,Europe,north,-16.05369497,0.982752376,0,-7.35E-22
Lake Ladoga,2021,8,22302886.91,16.25131472,Sentinel-2,Europe,north,-8.912373564,4.803131454,0,-7.35E-22
Lake Ladoga,2022,6,1824952171,14.68568753,Sentinel-2,Europe,north,-10.92959509,2.349960997,0.001776628,-7.35E-22
Lake Ladoga,2022,7,15312.24677,18.43398423,Sentinel-2,Europe,north,-10.55764926,2.609025682,0,-7.35E-22
Lake Ladoga,2022,8,17113.68762,19.34545304,Sentinel-2,Europe,north,-10.8206885,3.258453995,0,-7.35E-22
Lake Ladoga,2023,6,8999.739624,13.29511781,Sentinel-2,Europe,north,-13.42156195,1.532889028,0,-7.35E-22
Lake Ladoga,2023,7,571488.9412,15.67103136,Sentinel-2,Europe,north,-9.90584134,3.332584412,0,-7.35E-22
Lake Ladoga,2023,8,2491543690,17.22677407,Sentinel-2,Europe,north,-9.121334566,2.337595928,0,-7.35E-22
Lake Ladoga,2024,6,419388.1127,15.04713037,Sentinel-2,Europe,north,-12.16366938,1.929501023,0,-7.35E-22
Lake Ladoga,2024,7,23418.72919,17.68042956,Sentinel-2,Europe,north,-10.17065735,3.397022091,0,-7.35E-22
Lake Ladoga,2024,8,5382238609,16.60286835,Sentinel-2,Europe,north,-8.573095907,2.714959416,0,-7.35E-22
Lake Onega,2000,6,137072227.1,14.45120938,Landsat-7/8/9,Europe,north,-15.06823246,2.48187664,0,-7.35E-22
Lake Onega,2000,7,3555796694,18.18281987,Landsat-7/8/9,Europe,north,-11.40380724,4.809092613,0,-7.35E-22
Lake Onega,2000,8,228678143.2,14.71730859,Landsat-7/8/9,Europe,north,-7.942912892,3.213311841,0,-7.35E-22
Lake Onega,2001,6,1232548370,13.85124354,Landsat-7/8/9,Europe,north,-14.43422191,1.560801627,8.699821358,0.002212619
Lake Onega,2001,7,671539523.8,20.03384953,Landsat-7/8/9,Europe,north,-16.59754445,1.708821586,0,-7.35E-22
Lake Onega,2001,8,5576354047,14.79512776,Landsat-7/8/9,Europe,north,-12.50330603,2.02481536,0,-7.35E-22
Lake Onega,2002,6,4385542.784,14.91637725,Landsat-7/8/9,Europe,north,-16.2650472,2.309125385,0.018917593,-7.28E-22
Lake Onega,2002,7,1117713.084,19.28376377,Landsat-7/8/9,Europe,north,-14.42767354,1.984248081,0,-7.28E-22
Lake Onega,2002,8,10327198070,15.17925774,GSW,Europe,north,-11.72262149,1.433052613,0,-7.28E-22
Lake Onega,2003,6, -   ,10.1356098,GSW,Europe,north,-12.38723081,1.836093604,0.43253261,-7.28E-22
Lake Onega,2003,7,102560598.4,20.04045972,Landsat-7/8/9,Europe,north,-12.31808677,2.17030733,0,-7.28E-22
Lake Onega,2003,8,153721452.3,15.69874396,Landsat-7/8/9,Europe,north,-8.172753948,5.105458503,0,-7.30E-22
Lake Onega,2004,6,21382072.81,12.93842342,Landsat-7/8/9,Europe,north,-12.77733948,2.01799042,3.175081335,0.00174084
Lake Onega,2004,7,2657699327,17.78487439,Landsat-7/8/9,Europe,north,-12.07406405,3.721451979,0,-7.31E-22
Lake Onega,2004,8,390741444.3,15.48376333,Landsat-7/8/9,Europe,north,-9.314552477,4.258458403,0,-7.35E-22
Lake Onega,2005,6,47406462.87,14.04190357,Landsat-7/8/9,Europe,north,-15.29363879,1.987959055,9.61E-04,-7.35E-22
Lake Onega,2005,7,4503.459656,18.39583841,Landsat-7/8/9,Europe,north,-16.46985696,1.810759804,0,-7.35E-22
Lake Onega,2005,8,134538341.8,16.50176882,Landsat-7/8/9,Europe,north,-11.459116,2.652597535,0,-7.35E-22
Lake Onega,2006,6,3227003.302,15.17859836,Landsat-7/8/9,Europe,north,-15.01244094,2.139877059,8.099974713,0.00671319
Lake Onega,2006,7,5874040.071,16.40219484,Landsat-7/8/9,Europe,north,-15.86136846,1.926756885,0,-7.35E-22
Lake Onega,2006,8,1527403034,16.57218077,Landsat-7/8/9,Europe,north,-10.89172052,1.746124879,0,-7.35E-22
Lake Onega,2007,6,303176185.6,12.34303966,Landsat-7/8/9,Europe,north,-13.24327297,2.423837476,0.018554735,-7.35E-22
Lake Onega,2007,7,66137947.02,16.82018541,Landsat-7/8/9,Europe,north,-8.661142023,4.462522873,0,-7.35E-22
Lake Onega,2007,8,3073190388,17.65517347,Landsat-7/8/9,Europe,north,-10.60187241,2.822000981,0,-7.35E-22
Lake Onega,2008,6,4944557.464,12.17758448,Landsat-7/8/9,Europe,north,-11.88022571,2.884469348,1.041377259,8.76E-04
Lake Onega,2008,7,91389149.77,16.26671107,Landsat-7/8/9,Europe,north,-12.49372515,2.899741385,0,-7.35E-22
Lake Onega,2008,8,1198021.058,13.87543881,Landsat-7/8/9,Europe,north,-8.40968946,5.012924431,0,-7.35E-22
Lake Onega,2009,6,433278200.1,13.20245651,Landsat-7/8/9,Europe,north,-11.31454063,3.769261031,0.971572258,-7.35E-22
Lake Onega,2009,7,901828170.8,16.50852761,Landsat-7/8/9,Europe,north,-10.62862351,3.53679323,0,-7.35E-22
Lake Onega,2009,8,2701.947205,15.35238509,Landsat-7/8/9,Europe,north,-9.589887231,3.921307247,0,-7.35E-22
Lake Onega,2010,6,1834910224,13.12069345,Landsat-7/8/9,Europe,north,-11.99505374,3.271405925,0,-7.35E-22
Lake Onega,2010,7,2269404547,22.0639315,Landsat-7/8/9,Europe,north,-16.01568847,1.343154348,0,-7.35E-22
Lake Onega,2010,8,328880.5797,17.52239042,Landsat-7/8/9,Europe,north,-13.68389497,2.1766932,0,-7.35E-22
Lake Onega,2011,6,42627168.68,14.9913233,Landsat-7/8/9,Europe,north,-14.76156959,2.041904822,0,-7.35E-22
Lake Onega,2011,7,2799021.579,20.66125695,Landsat-7/8/9,Europe,north,-17.02772076,1.096502213,0,-7.35E-22
Lake Onega,2011,8,1680826536,15.57982585,Landsat-7/8/9,Europe,north,-10.48379834,3.701725653,0,-7.35E-22
Lake Onega,2012,6,1840228.758,13.48555942,Landsat-7/8/9,Europe,north,-11.28295857,4.153220896,0,-7.35E-22
Lake Onega,2012,7,41236601.81,17.3051254,Landsat-7/8/9,Europe,north,-10.55012483,3.309964489,0,-7.35E-22
Lake Onega,2012,8,5337600068,14.69159522,Landsat-7/8/9,Europe,north,-9.987314212,3.390386265,0,-7.35E-22
Lake Onega,2013,6,2354905774,16.83378416,Landsat-7/8/9,Europe,north,-14.82560237,2.609681829,0,-7.35E-22
Lake Onega,2013,7,4399619698,17.3708714,Landsat-7/8/9,Europe,north,-12.13042633,2.69221597,0,-7.35E-22
Lake Onega,2013,8,795280960.8,16.70029893,Landsat-7/8/9,Europe,north,-9.759913573,2.985748822,0,-7.35E-22
Lake Onega,2014,6,5214777456,12.88660103,Landsat-7/8/9,Europe,north,-12.16370056,2.774641519,0,-7.35E-22
Lake Onega,2014,7,90927483.96,18.60374831,Landsat-7/8/9,Europe,north,-14.35289181,1.642554729,0,-7.35E-22
Lake Onega,2014,8,92262.71368,17.44980536,Landsat-7/8/9,Europe,north,-10.84189566,3.809813284,0,-7.35E-22
Lake Onega,2015,6,21595626.69,13.97359455,Landsat-7/8/9,Europe,north,-15.58373329,1.676311355,0,-7.35E-22
Lake Onega,2015,7,50438.29156,14.73001085,Landsat-7/8/9,Europe,north,-9.34608685,4.047703002,0,-7.35E-22
Lake Onega,2015,8,120398427,15.6905074,Landsat-7/8/9,Europe,north,-10.83602349,2.949376538,0,-7.35E-22
Lake Onega,2016,6,16391503.96,14.6046079,Landsat-7/8/9,Europe,north,-14.41037589,2.402277663,0,-7.35E-22
Lake Onega,2016,7,4561600242,19.14972421,Landsat-7/8/9,Europe,north,-9.996594756,5.656946783,0,-7.35E-22
Lake Onega,2016,8,18311655.73,16.29994275,Landsat-7/8/9,Europe,north,-9.29061517,5.355648577,0,-7.35E-22
Lake Onega,2017,6,51856230.28,11.40504013,Sentinel-2,Europe,north,-12.74641571,2.284265586,172.6355313,0.239580885
Lake Onega,2017,7,113173505.8,16.17321109,Sentinel-2,Europe,north,-9.899102376,3.967908804,0,-7.35E-22
Lake Onega,2017,8,3841755373,16.35819683,Landsat-7/8/9,Europe,north,-8.82635643,3.942810001,0,-7.35E-22
Lake Onega,2018,6,217310987.9,13.5531317,Sentinel-2,Europe,north,-15.04737012,2.347616164,0.002722692,-7.35E-22
Lake Onega,2018,7,93443984.88,19.45813586,Sentinel-2,Europe,north,-15.22651864,2.030002644,0,-7.35E-22
Lake Onega,2018,8,650349795.8,17.41553276,Sentinel-2,Europe,north,-11.14745828,4.440160993,0,-7.35E-22
Lake Onega,2019,6,8998.561584,15.88732073,Sentinel-2,Europe,north,-17.26195457,1.495297002,0,-7.35E-22
Lake Onega,2019,7,232103932.9,14.61743898,Sentinel-2,Europe,north,-11.71592199,3.298451494,0,-7.35E-22
Lake Onega,2019,8,3602.751648,13.88064127,Landsat-7/8/9,Europe,north,-8.758610508,2.20059256,0,-7.35E-22
Lake Onega,2020,6,568725726.2,16.21919572,Sentinel-2,Europe,north,-18.20076016,1.590329391,2.284375603,0.003061067
Lake Onega,2020,7,1313401068,16.78501154,Sentinel-2,Europe,north,-11.80690891,3.831764865,0,-7.35E-22
Lake Onega,2020,8,4499.200562,15.15834869,Sentinel-2,Europe,north,-8.729513705,2.981302674,0,-7.35E-22
Lake Onega,2021,6,514711.0787,18.65872471,Sentinel-2,Europe,north,-19.06865399,1.96921586,0,-7.35E-22
Lake Onega,2021,7,229941938.7,20.36750742,Sentinel-2,Europe,north,-19.05196638,1.47520086,0,-7.35E-22
Lake Onega,2021,8,1652899690,15.69804683,Landsat-7/8/9,Europe,north,-10.0493741,4.031041372,0,-7.35E-22
Lake Onega,2022,6,52190.63794,14.68533573,Sentinel-2,Europe,north,-12.74069458,2.430212564,0.044792269,-7.35E-22
Lake Onega,2022,7,437322.7402,19.04563212,Sentinel-2,Europe,north,-12.75758769,3.322766905,0,-7.35E-22
Lake Onega,2022,8,219400834,18.85403502,Sentinel-2,Europe,north,-13.17812197,3.122720537,0,-7.35E-22
Lake Onega,2023,6,477645190.4,12.83384564,Landsat-7/8/9,Europe,north,-17.03429595,1.468120848,0,-7.35E-22
Lake Onega,2023,7,2260054392,15.03048982,Sentinel-2,Europe,north,-9.552171608,5.925956129,0,-7.35E-22
Lake Onega,2023,8,248356692.1,16.89169123,Sentinel-2,Europe,north,-10.43326779,1.885588859,0,-7.35E-22
Lake Onega,2024,6,673639369.5,15.91516867,Sentinel-2,Europe,north,-14.92414119,2.318134536,0.001280701,-7.35E-22
Lake Onega,2024,7,215110955.7,18.10178731,Sentinel-2,Europe,north,-13.09323463,3.650155649,0,-7.35E-22
Lake Onega,2024,8,807505285.9,16.46392066,Landsat-7/8/9,Europe,north,-11.28881182,1.765417475,0,-7.35E-22
Lake Neusiedl,2000,6,261169.951,20.69192714,Landsat-7/8/9,Europe,north,-9.417648438,0.959585289,0,-7.35E-22
Lake Neusiedl,2000,7,136468407.6,19.12495559,Landsat-7/8/9,Europe,north,-7.259070079,2.707781109,0,-7.35E-22
Lake Neusiedl,2000,8,125839347.9,21.79641569,Landsat-7/8/9,Europe,north,-7.044051962,1.815422414,0,-7.35E-22
Lake Neusiedl,2001,6,29593073.95,17.76414746,Landsat-7/8/9,Europe,north,-7.989711202,1.239231354,0,-7.35E-22
Lake Neusiedl,2001,7,105800403.9,21.09779576,Landsat-7/8/9,Europe,north,-7.784985166,2.810420235,0,-7.35E-22
Lake Neusiedl,2001,8,7065524.277,22.33884383,Landsat-7/8/9,Europe,north,-7.93754898,1.025298473,0,-7.35E-22
Lake Neusiedl,2002,6,125284833,20.55823068,Landsat-7/8/9,Europe,north,-7.740308069,2.991533163,0,-7.28E-22
Lake Neusiedl,2002,7,124655687.4,21.93231059,Landsat-7/8/9,Europe,north,-8.467219072,2.162671631,0,-7.28E-22
Lake Neusiedl,2002,8,3413962.772,20.65014878,Landsat-7/8/9,Europe,north,-5.211502594,4.416405013,0,-7.28E-22
Lake Neusiedl,2003,6,141466013.8,22.80209169,GSW,Europe,north,-8.132428696,1.695698707,0,-7.28E-22
Lake Neusiedl,2003,7,141946244.3,21.92165286,GSW,Europe,north,-8.700347015,1.965069678,0,-7.28E-22
Lake Neusiedl,2003,8,101201285.8,24.48331176,Landsat-7/8/9,Europe,north,-8.675120236,1.060155182,0,-7.30E-22
Lake Neusiedl,2004,6,89049722.6,18.00601926,Landsat-7/8/9,Europe,north,-5.58763586,4.164632005,0,-7.28E-22
Lake Neusiedl,2004,7,141917581.6,20.09662341,GSW,Europe,north,-6.948114143,1.385089166,0,-7.31E-22
Lake Neusiedl,2004,8,101961084.2,21.21030173,Landsat-7/8/9,Europe,north,-7.074906775,1.163584977,0,-7.35E-22
Lake Neusiedl,2005,6,98493198.35,19.47941335,Landsat-7/8/9,Europe,north,-8.570325983,1.362449246,0,-7.35E-22
Lake Neusiedl,2005,7,105847071.8,20.8692706,Landsat-7/8/9,Europe,north,-6.970622987,4.057940962,0,-7.35E-22
Lake Neusiedl,2005,8,141405236.3,18.78853797,GSW,Europe,north,-5.389494212,4.733209643,0,-7.35E-22
Lake Neusiedl,2006,6,93667865.5,19.35848354,Landsat-7/8/9,Europe,north,-6.882246385,2.877519957,0,-7.35E-22
Lake Neusiedl,2006,7,103427056.9,24.17133055,Landsat-7/8/9,Europe,north,-8.750977302,1.268697952,0,-7.35E-22
Lake Neusiedl,2006,8,136219048.4,18.35629365,GSW,Europe,north,-6.175515297,4.149752081,0,-7.35E-22
Lake Neusiedl,2007,6,141589197.6,21.53916407,GSW,Europe,north,-7.829927016,1.291489979,0,-7.35E-22
Lake Neusiedl,2007,7,140996495.8,23.1224535,GSW,Europe,north,-10.35971136,1.449371053,0,-7.35E-22
Lake Neusiedl,2007,8,139815490.9,21.60369658,GSW,Europe,north,-7.771820592,1.758545134,0,-7.35E-22
Lake Neusiedl,2008,6,46996249.75,20.21847931,Landsat-7/8/9,Europe,north,-6.25754915,3.956085868,0,-7.35E-22
Lake Neusiedl,2008,7, -   ,20.8754928,GSW,Europe,north,-7.434705938,4.180025498,0,-7.35E-22
Lake Neusiedl,2008,8,84225662.35,20.46102441,GSW,Europe,north,-6.45461591,2.947721287,0,-7.35E-22
Lake Neusiedl,2009,6,106384249,18.22399245,Landsat-7/8/9,Europe,north,-6.525006435,5.069110887,0,-7.35E-22
Lake Neusiedl,2009,7,2700.966064,21.31686569,Landsat-7/8/9,Europe,north,-7.541380694,2.921511079,0,-7.35E-22
Lake Neusiedl,2009,8,143995179.9,21.37703298,GSW,Europe,north,-6.355704316,2.871866492,0,-7.35E-22
Lake Neusiedl,2010,6,42335310.76,18.89979369,Landsat-7/8/9,Europe,north,-7.53045621,3.171139894,0,-7.35E-22
Lake Neusiedl,2010,7,99330007.21,22.76497096,Landsat-7/8/9,Europe,north,-8.404551467,3.12955164,0,-7.35E-22
Lake Neusiedl,2010,8,147101396.7,19.86995031,GSW,Europe,north,-5.54387006,4.347421381,0,-7.35E-22
Lake Neusiedl,2011,6,147624738.6,20.08059463,GSW,Europe,north,-8.317243616,2.110331056,0,-7.35E-22
Lake Neusiedl,2011,7,101995729.9,20.13408625,Landsat-7/8/9,Europe,north,-7.971084092,2.559729945,0,-7.35E-22
Lake Neusiedl,2011,8,107517235.5,21.28923997,Landsat-7/8/9,Europe,north,-6.478067923,3.091528191,0,-7.35E-22
Lake Neusiedl,2012,6,85800234.79,20.71173615,Landsat-7/8/9,Europe,north,-7.495469463,2.501712313,0,-7.35E-22
Lake Neusiedl,2012,7,100540119.1,22.35534189,Landsat-7/8/9,Europe,north,-7.806864487,3.851127721,0,-7.35E-22
Lake Neusiedl,2012,8,105236743,22.58445785,Landsat-7/8/9,Europe,north,-8.012578661,0.603480844,0,-7.35E-22
Lake Neusiedl,2013,6,8227923.376,18.47315587,Landsat-7/8/9,Europe,north,-7.266234206,2.175875812,0,-7.35E-22
Lake Neusiedl,2013,7,145284752.2,23.31442758,GSW,Europe,north,-9.624615082,0.415744069,0,-7.35E-22
Lake Neusiedl,2013,8,104655357.7,22.21611326,Landsat-7/8/9,Europe,north,-7.810223593,2.466260187,0,-7.35E-22
Lake Neusiedl,2014,6,105637274.1,19.64208932,Landsat-7/8/9,Europe,north,-7.940301225,1.023121078,0,-7.35E-22
Lake Neusiedl,2014,7,54492937.87,21.76148326,Landsat-7/8/9,Europe,north,-7.317362267,4.20856343,0,-7.35E-22
Lake Neusiedl,2014,8,85104429.49,19.18431332,Landsat-7/8/9,Europe,north,-5.645129579,3.452515833,0,-7.35E-22
Lake Neusiedl,2015,6,136088804.2,20.19479676,Landsat-7/8/9,Europe,north,-8.175836975,0.838349684,0,-7.35E-22
Lake Neusiedl,2015,7,106101229.3,24.39515496,Landsat-7/8/9,Europe,north,-9.048581532,1.329592034,0,-7.35E-22
Lake Neusiedl,2015,8,105133282.5,23.82127286,Landsat-7/8/9,Europe,north,-7.776233554,2.063556087,0,-7.35E-22
Lake Neusiedl,2016,6,140757582.8,20.17979762,GSW,Europe,north,-6.71311429,2.714937787,0,-7.35E-22
Lake Neusiedl,2016,7,69824784.92,22.31641592,Landsat-7/8/9,Europe,north,-8.025023173,2.937337583,0,-7.35E-22
Lake Neusiedl,2016,8,104343272.2,20.49075825,Landsat-7/8/9,Europe,north,-6.901798769,1.550271458,0,-7.35E-22
Lake Neusiedl,2017,6,70658852.47,22.63244066,Sentinel-2,Europe,north,-10.30421187,0.908976891,0,-7.35E-22
Lake Neusiedl,2017,7,74388250.47,22.67683666,Sentinel-2,Europe,north,-8.928853045,2.080898621,0,-7.35E-22
Lake Neusiedl,2017,8,67294645.9,23.30323056,Sentinel-2,Europe,north,-8.475412514,1.308681636,0,-7.35E-22
Lake Neusiedl,2018,6,71098570.71,20.92466624,Sentinel-2,Europe,north,-8.061659228,2.0949473,0,-7.35E-22
Lake Neusiedl,2018,7,107933153.5,22.59227892,Sentinel-2,Europe,north,-8.825411515,2.099284902,0,-7.35E-22
Lake Neusiedl,2018,8,70157601.16,23.76352764,Sentinel-2,Europe,north,-7.876184281,2.337437083,0,-7.35E-22
Lake Neusiedl,2019,6,70720917.52,23.10700637,Sentinel-2,Europe,north,-8.558808425,2.450245819,0,-7.35E-22
Lake Neusiedl,2019,7,109824887,22.95680045,Sentinel-2,Europe,north,-8.746599765,1.933576628,0,-7.35E-22
Lake Neusiedl,2019,8,71531753.6,22.83818372,Sentinel-2,Europe,north,-6.992780377,2.783437889,0,-7.35E-22
Lake Neusiedl,2020,6,10265729.71,19.03418541,Sentinel-2,Europe,north,-6.752336962,4.035297752,0,-7.35E-22
Lake Neusiedl,2020,7,71409339.68,21.52104156,Sentinel-2,Europe,north,-7.567814861,2.174911673,0,-7.35E-22
Lake Neusiedl,2020,8,71214993.97,22.32712988,Sentinel-2,Europe,north,-6.679697853,3.455800725,0,-7.35E-22
