area_m2,lake,source,valid_days,year,region,hemisphere,pet_mm,precip_mm,snow_cover_pct,snow_depth_cm,temp_C
295000000.0,Zhari Namco,10day-mean,10,2024,Tibetan Plateau,north,-144.7026428,102.7077583,13.75104015,0.012682014,9.785036855
231000000.0,Zhari Namco,10day-mean,10,2025,Tibetan Plateau,north,-135.1979678,131.3755244,25.69006608,0.025396179,9.068255028
1560000000.0,Qinghai Lake,10day-mean,9,2000,Tibetan Plateau,north,-131.234486,100.2927532,16.09156351,0.015605506,11.3577042
972000000.0,Qinghai Lake,10day-mean,10,2001,Tibetan Plateau,north,-129.0834425,97.07428446,22.70169285,0.02221103,11.03412955
650000000.0,Qinghai Lake,10day-mean,9,2002,Tibetan Plateau,north,-125.5889402,115.3210117,5.080489242,0.004775212,11.11562043
12000000.0,Qinghai Lake,10day-mean,8,2003,Tibetan Plateau,north,-130.0392211,112.5706235,15.81324202,0.015481453,10.84608663
49300000.0,Qinghai Lake,10day-mean,10,2004,Tibetan Plateau,north,-126.6836623,96.45839344,80.96628808,0.082816091,10.36618452
1340000000.0,Qinghai Lake,10day-mean,10,2005,Tibetan Plateau,north,-119.1384447,124.1405835,35.72391334,0.036262417,10.94944277
1100000000.0,Qinghai Lake,10day-mean,10,2006,Tibetan Plateau,north,-125.1725636,117.5838161,19.49112541,0.019110835,11.77214685
1020000000.0,Qinghai Lake,10day-mean,9,2007,Tibetan Plateau,north,-124.1279262,133.4587111,43.0416673,0.043084735,10.90886583
996000000.0,Qinghai Lake,10day-mean,9,2008,Tibetan Plateau,north,-130.6991532,103.975071,31.97145646,0.031379055,10.57829877
1050000000.0,Qinghai Lake,10day-mean,10,2009,Tibetan Plateau,north,-122.5740093,122.3448916,30.49433499,0.030172833,10.80391709
19300000.0,Qinghai Lake,10day-mean,9,2010,Tibetan Plateau,north,-119.3135604,121.1649521,35.55490395,0.035412885,11.58319783
684000000.0,Qinghai Lake,10day-mean,10,2011,Tibetan Plateau,north,-123.1531273,117.9090139,16.48383354,0.015774629,11.05165696
154000000.0,Qinghai Lake,10day-mean,8,2012,Tibetan Plateau,north,-117.7462428,140.099796,7.393788358,0.006964873,11.04438723
1300000000.0,Qinghai Lake,10day-mean,10,2013,Tibetan Plateau,north,-131.79876,90.51950669,36.34652243,0.037995818,12.36317671
1020000000.0,Qinghai Lake,10day-mean,9,2014,Tibetan Plateau,north,-123.6863602,117.5884773,17.92473067,0.017328608,10.8264057
1630000000.0,Qinghai Lake,10day-mean,9,2015,Tibetan Plateau,north,-128.3092921,112.0271111,26.19780322,0.02544114,10.43651808
1250000000.0,Qinghai Lake,10day-mean,10,2016,Tibetan Plateau,north,-133.0097943,122.591727,13.78333537,0.013469911,12.51911481
406000000.0,Qinghai Lake,10day-mean,10,2017,Tibetan Plateau,north,-127.4819399,128.5024972,53.96456429,0.05705024,11.36049282
710000000.0,Qinghai Lake,10day-mean,10,2018,Tibetan Plateau,north,-119.8884503,155.4441773,53.52335479,0.054001458,12.07857464
849000000.0,Qinghai Lake,10day-mean,10,2019,Tibetan Plateau,north,-123.75362,123.3171595,13.41192807,0.012710176,10.9150187
598000000.0,Qinghai Lake,10day-mean,10,2020,Tibetan Plateau,north,-118.5831874,126.5273119,14.38701313,0.014482083,10.87037107
289000000.0,Qinghai Lake,10day-mean,10,2021,Tibetan Plateau,north,-124.4618676,112.3348553,5.952559634,0.005511481,11.409914
719000000.0,Qinghai Lake,10day-mean,10,2022,Tibetan Plateau,north,-128.0633042,134.3555935,22.44398946,0.022357915,12.58555502
522000000.0,Qinghai Lake,10day-mean,10,2023,Tibetan Plateau,north,-124.5102347,99.56839359,9.583765312,0.00903238,11.29974099
652000000.0,Qinghai Lake,10day-mean,10,2024,Tibetan Plateau,north,-128.518447,110.6336686,22.33555057,0.021947899,12.10040582
274000000.0,Qinghai Lake,10day-mean,10,2025,Tibetan Plateau,north,-124.1956063,131.4698187,32.36688079,0.031854365,11.72376546
258000000.0,Lake Rakshastal,10day-mean,3,2000,Xinjiang,north,-87.43691773,124.6734705,721.9072,1.566499893,5.119461682
218000000.0,Lake Rakshastal,10day-mean,4,2001,Xinjiang,north,-102.8631396,75.43838699,90.46873539,0.089096079,5.894091618
257000000.0,Lake Rakshastal,10day-mean,1,2002,Xinjiang,north,-104.6675702,77.31286942,216.6700911,0.357428575,5.845711765
217000000.0,Lake Rakshastal,10day-mean,1,2003,Xinjiang,north,-88.38113498,78.00656896,641.7123751,1.521860739,4.963954385
122000000.0,Lake Rakshastal,10day-mean,5,2004,Xinjiang,north,-109.344953,70.49338352,60.68825828,0.057666963,5.420303061
75600000.0,Lake Rakshastal,10day-mean,1,2005,Xinjiang,north,-95.17519022,76.49617586,455.5075401,1.361749675,4.756515893
213000000.0,Lake Rakshastal,10day-mean,2,2006,Xinjiang,north,-92.6761184,111.2442711,377.7156099,0.40454564,5.131261175
217000000.0,Lake Rakshastal,10day-mean,3,2007,Xinjiang,north,-101.3109559,81.92129845,130.7564623,0.178526652,6.156963272
169000000.0,Lake Rakshastal,10day-mean,3,2008,Xinjiang,north,-87.1648553,101.3652011,301.8103449,0.991327629,5.689068578
207000000.0,Lake Rakshastal,10day-mean,8,2009,Xinjiang,north,-102.2086068,51.28362277,445.4573184,1.470089086,5.16310155
203000000.0,Lake Rakshastal,10day-mean,4,2010,Xinjiang,north,-94.31744074,108.8746744,402.0311078,0.977986497,5.501795039
125000000.0,Lake Rakshastal,10day-mean,5,2011,Xinjiang,north,-87.18205843,97.55003732,281.1029146,0.338213378,5.304889727
130000000.0,Lake Rakshastal,10day-mean,2,2012,Xinjiang,north,-104.0553286,75.08497289,91.75888593,0.1161927,5.955228287
186000000.0,Lake Rakshastal,10day-mean,5,2013,Xinjiang,north,-80.65902501,121.9399832,1003.969497,2.890876143,5.29023274
163000000.0,Lake Rakshastal,10day-mean,7,2014,Xinjiang,north,-99.23580484,67.65181972,176.0389013,0.298854101,5.365661835
187000000.0,Lake Rakshastal,10day-mean,8,2015,Xinjiang,north,-82.30563401,102.3653886,1075.786251,2.24645213,4.378970499
186000000.0,Lake Rakshastal,10day-mean,5,2016,Xinjiang,north,-102.9088023,83.26081228,65.29568227,0.063237119,6.471672888
117000000.0,Lake Rakshastal,10day-mean,7,2017,Xinjiang,north,-92.8446474,107.4334665,128.6385828,0.147815457,5.800108671
113000000.0,Lake Rakshastal,10day-mean,6,2018,Xinjiang,north,-99.67757263,125.4160401,70.90821833,0.069477803,6.827368784
41400000.0,Lake Rakshastal,10day-mean,10,2019,Xinjiang,north,-94.3209666,88.65478561,288.8693609,0.583659586,5.097086042
76700000.0,Lake Rakshastal,10day-mean,10,2020,Xinjiang,north,-101.1514097,67.85227235,267.6244554,0.594413059,6.100880253
11500000.0,Lake Rakshastal,10day-mean,10,2021,Xinjiang,north,-87.30176916,91.04951941,788.4863897,1.855941778,5.29453224
51000000.0,Lake Rakshastal,10day-mean,10,2022,Xinjiang,north,-101.1345078,98.49337389,162.8911539,0.164533585,6.257062579
64100000.0,Lake Rakshastal,10day-mean,10,2023,Xinjiang,north,-89.35164253,80.35038809,364.1812319,1.400681568,5.491499891
50300000.0,Lake Rakshastal,10day-mean,10,2024,Xinjiang,north,-96.29304846,104.6658469,494.2019818,1.033034511,6.364233472
57600000.0,Lake Rakshastal,10day-mean,10,2025,Xinjiang,north,-97.89806874,108.1205834,117.8495837,0.120940977,6.872498414
434000000.0,Bosten Lake,10day-mean,10,2000,Xinjiang,north,-182.0825185,26.52104401,0.080995461,4.59e-05,23.67030098
612000000.0,Bosten Lake,10day-mean,9,2001,Xinjiang,north,-196.3874059,10.04358701,0.061339463,2.97e-05,24.82327676
236000000.0,Bosten Lake,10day-mean,10,2002,Xinjiang,north,-196.9525538,20.86028239,0.065425579,4.31e-05,25.00463012
525000000.0,Bosten Lake,10day-mean,7,2003,Xinjiang,north,-193.231424,16.03866317,0.013169884,-7.290000000000001e-22,23.63090381
366000000.0,Bosten Lake,10day-mean,9,2004,Xinjiang,north,-203.8212427,12.79335553,0.0,-7.31e-22,24.41634557
432000000.0,Bosten Lake,10day-mean,10,2005,Xinjiang,north,-196.1991659,17.27100177,0.002696735,-7.35e-22,24.45888959
264000000.0,Bosten Lake,10day-mean,10,2006,Xinjiang,north,-204.518741,10.47883763,0.075562968,3.56e-05,25.10094457
624000000.0,Bosten Lake,10day-mean,9,2007,Xinjiang,north,-208.3475207,12.09431523,0.035156284,1.54e-05,25.18232878
235000000.0,Bosten Lake,10day-mean,10,2008,Xinjiang,north,-204.3839926,12.45251058,0.10631046,5.77e-05,25.05222337
558000000.0,Bosten Lake,10day-mean,10,2009,Xinjiang,north,-210.6416827,7.491153186,0.011761103,-7.35e-22,24.51931343
362000000.0,Bosten Lake,10day-mean,7,2010,Xinjiang,north,-210.5897919,6.448167802,0.0,-7.35e-22,26.0665529
274000000.0,Bosten Lake,10day-mean,10,2011,Xinjiang,north,-203.7642331,10.71121828,0.0,-7.35e-22,25.55630538
443000000.0,Bosten Lake,10day-mean,8,2012,Xinjiang,north,-198.2325159,15.86680186,0.0,-7.35e-22,24.80790178
309000000.0,Bosten Lake,10day-mean,9,2013,Xinjiang,north,-197.337375,18.58424634,0.088396036,5.75e-05,24.30658175
85200000.0,Bosten Lake,10day-mean,10,2014,Xinjiang,north,-199.6916714,14.93227714,0.073900946,2.77e-05,24.18136737
209000000.0,Bosten Lake,10day-mean,10,2015,Xinjiang,north,-200.7547942,18.57037055,0.245377891,0.000204,24.95766622
414000000.0,Bosten Lake,10day-mean,8,2016,Xinjiang,north,-189.8183749,26.62188107,0.001972947,-7.35e-22,25.00316189
315000000.0,Bosten Lake,10day-mean,10,2017,Xinjiang,north,-193.6531228,15.61357454,0.135287881,0.0001,24.87030521
246000000.0,Bosten Lake,10day-mean,10,2018,Xinjiang,north,-194.9403408,15.04974961,0.0,-7.35e-22,24.85185045
459000000.0,Bosten Lake,10day-mean,10,2019,Xinjiang,north,-196.5111372,14.04788898,0.0,-7.35e-22,24.87858516
443000000.0,Bosten Lake,10day-mean,10,2020,Xinjiang,north,-196.1709595,14.04150187,0.144349042,0.000124,23.73400817
461000000.0,Bosten Lake,10day-mean,10,2021,Xinjiang,north,-202.5740609,9.023072353,0.010518986,-7.35e-22,24.79702996
463000000.0,Bosten Lake,10day-mean,10,2022,Xinjiang,north,-203.3200893,9.01179191,0.0,-7.35e-22,25.20666857
549000000.0,Bosten Lake,10day-mean,10,2023,Xinjiang,north,-204.5878568,8.828946151,0.002172687,-7.35e-22,25.85861285
551000000.0,Bosten Lake,10day-mean,10,2024,Xinjiang,north,-200.1092672,15.87561066,0.000225,-7.35e-22,25.68778599
565000000.0,Bosten Lake,10day-mean,10,2025,Xinjiang,north,-208.6119427,7.137394895,0.002464967,-7.35e-22,26.23498335
231000000.0,Sayram Lake,10day-mean,2,2000,Xinjiang,north,-137.1845647,95.01514184,6.968493656,0.007028109,13.39263322
20200000.0,Sayram Lake,10day-mean,7,2001,Xinjiang,north,-144.4220385,97.5359581,1.326693068,0.0012124,13.47611177
306000000.0,Sayram Lake,10day-mean,4,2002,Xinjiang,north,-129.997245,113.9125194,5.389344274,0.008557731,13.26975567
252000000.0,Sayram Lake,10day-mean,3,2003,Xinjiang,north,-125.9446107,101.8840838,3.678599354,0.003800557,12.5082425
61600000.0,Sayram Lake,10day-mean,8,2004,Xinjiang,north,-144.9209215,89.45256306,1.097148937,0.001009575,13.08488915
28400000.0,Sayram Lake,10day-mean,7,2005,Xinjiang,north,-139.7127757,91.80216598,1.571372477,0.001368953,13.39388559
87300000.0,Sayram Lake,10day-mean,8,2006,Xinjiang,north,-155.433008,75.59599703,3.505923594,0.003275936,13.70310733
55800000.0,Sayram Lake,10day-mean,8,2007,Xinjiang,north,-141.2557299,93.18394861,0.66639671,0.000589,13.56666174
114000000.0,Sayram Lake,10day-mean,9,2008,Xinjiang,north,-162.7472443,59.15694498,6.443056196,0.00703808,14.57265735
132000000.0,Sayram Lake,10day-mean,7,2009,Xinjiang,north,-153.7575122,66.14537979,3.737975623,0.003202828,12.6429248
106000000.0,Sayram Lake,10day-mean,10,2010,Xinjiang,north,-145.1165139,67.80460971,5.388190968,0.00806888,13.51949377
111000000.0,Sayram Lake,10day-mean,9,2011,Xinjiang,north,-146.095281,86.96677306,0.971339417,0.000926,13.82481722
147000000.0,Sayram Lake,10day-mean,9,2012,Xinjiang,north,-148.6899982,71.825829,0.16215209,3.88e-05,13.88824676
122000000.0,Sayram Lake,10day-mean,10,2013,Xinjiang,north,-142.4560663,97.56109506,1.944314169,0.001766099,13.01770927
38800000.0,Sayram Lake,10day-mean,10,2014,Xinjiang,north,-157.3663791,66.56311594,25.4546567,0.02746376,13.25686863
42900000.0,Sayram Lake,10day-mean,9,2015,Xinjiang,north,-153.744977,81.2074006,6.129404228,0.005944757,14.2236153
47900000.0,Sayram Lake,10day-mean,10,2016,Xinjiang,north,-136.6686627,110.5481245,0.111642101,4.74e-05,13.94759706
88900000.0,Sayram Lake,10day-mean,9,2017,Xinjiang,north,-150.3179267,75.04467079,2.655068729,0.002363891,14.08571491
55400000.0,Sayram Lake,10day-mean,10,2018,Xinjiang,north,-146.9300238,72.97119802,2.42304528,0.002442041,13.9408435
245000000.0,Sayram Lake,10day-mean,10,2019,Xinjiang,north,-146.9077748,86.59790359,3.382330409,0.003170441,14.13993761
235000000.0,Sayram Lake,10day-mean,10,2020,Xinjiang,north,-154.8209519,79.59669555,3.928752133,0.003667502,13.37123813
331000000.0,Sayram Lake,10day-mean,10,2021,Xinjiang,north,-162.9539002,67.02749558,12.31249837,0.012947101,14.3378847
308000000.0,Sayram Lake,10day-mean,10,2022,Xinjiang,north,-154.5809669,73.10043606,3.067637372,0.002904141,14.2312223
257000000.0,Sayram Lake,10day-mean,10,2023,Xinjiang,north,-169.870586,67.01822837,0.755663947,0.000663,15.10163048
214000000.0,Sayram Lake,10day-mean,10,2024,Xinjiang,north,-155.8176976,85.78395747,0.612421329,0.000472,15.10596128
204000000.0,Sayram Lake,10day-mean,10,2025,Xinjiang,north,-166.728313,68.99982181,0.191639519,0.000124,15.43743955
347000000.0,Ebinur Lake,10day-mean,3,2000,Xinjiang,north,-226.8735031,18.27604564,0.001821618,-7.35e-22,27.09335881
196000000.0,Ebinur Lake,10day-mean,7,2001,Xinjiang,north,-209.3971639,31.31531456,0.000702,-7.35e-22,26.391609
388000000.0,Ebinur Lake,10day-mean,3,2002,Xinjiang,north,-206.2871545,24.58256737,0.0,-7.28e-22,26.42960123
274000000.0,Ebinur Lake,10day-mean,2,2003,Xinjiang,north,-223.7564013,18.71680783,0.0,-7.290000000000001e-22,25.98806211
192000000.0,Ebinur Lake,10day-mean,9,2004,Xinjiang,north,-222.3433211,20.93251927,4.6e-08,-7.31e-22,26.27779402
311000000.0,Ebinur Lake,10day-mean,6,2005,Xinjiang,north,-226.3377335,17.24945704,2.91e-05,-7.35e-22,26.92587349
204000000.0,Ebinur Lake,10day-mean,9,2006,Xinjiang,north,-239.4074661,13.32781156,0.001916307,-7.35e-22,27.19817477
244000000.0,Ebinur Lake,10day-mean,8,2007,Xinjiang,north,-214.9217665,26.78043262,0.00011,-7.35e-22,26.35737949
241000000.0,Ebinur Lake,10day-mean,9,2008,Xinjiang,north,-246.6388636,11.51022321,9.08e-06,-7.35e-22,28.04530845
240000000.0,Ebinur Lake,10day-mean,10,2009,Xinjiang,north,-230.9069773,13.66250767,0.000445,-7.35e-22,26.01741087
245000000.0,Ebinur Lake,10day-mean,10,2010,Xinjiang,north,-229.3082393,15.0311213,0.000116,-7.35e-22,26.81308656
223000000.0,Ebinur Lake,10day-mean,7,2011,Xinjiang,north,-229.7710706,22.35682825,0.0,-7.35e-22,27.33990398
208000000.0,Ebinur Lake,10day-mean,7,2012,Xinjiang,north,-244.9718041,9.425487591,0.0,-7.35e-22,27.6378909
147000000.0,Ebinur Lake,10day-mean,10,2013,Xinjiang,north,-219.6189666,20.149721,0.000239,-7.35e-22,26.07590357
231000000.0,Ebinur Lake,10day-mean,10,2014,Xinjiang,north,-237.209833,10.55013521,0.003828912,-7.35e-22,26.99837013
89100000.0,Ebinur Lake,10day-mean,10,2015,Xinjiang,north,-232.3030928,16.86926515,0.002056021,-7.35e-22,27.54609647
233000000.0,Ebinur Lake,10day-mean,10,2016,Xinjiang,north,-213.3253577,26.84391385,0.0,-7.35e-22,27.11678947
238000000.0,Ebinur Lake,10day-mean,9,2017,Xinjiang,north,-230.5890116,14.99764619,1.81e-05,-7.35e-22,27.54445962
396000000.0,Ebinur Lake,10day-mean,10,2018,Xinjiang,north,-233.7563371,9.192340584,2.41e-05,-7.35e-22,27.59898475
86600000.0,Ebinur Lake,10day-mean,10,2019,Xinjiang,north,-232.0013264,15.81404897,0.0,-7.35e-22,27.74847965
124000000.0,Ebinur Lake,10day-mean,10,2020,Xinjiang,north,-224.0399173,20.16868528,0.0,-7.35e-22,26.19921553
32100000.0,Ebinur Lake,10day-mean,10,2021,Xinjiang,north,-233.6514165,12.2326394,0.0,-7.35e-22,27.46431644
139000000.0,Ebinur Lake,10day-mean,10,2022,Xinjiang,north,-236.5069111,6.93355792,0.0,-7.35e-22,27.68036129
11400000.0,Ebinur Lake,10day-mean,10,2023,Xinjiang,north,-236.9953576,13.75667246,0.0,-7.35e-22,28.55077161
210000000.0,Ebinur Lake,10day-mean,10,2024,Xinjiang,north,-231.933043,15.03923571,0.0,-7.35e-22,28.82388918
232000000.0,Ebinur Lake,10day-mean,10,2025,Xinjiang,north,-237.3797357,11.18599557,0.0,-7.35e-22,28.9473821
720.4068359,Ailik Lake,10day-mean,5,2000,Xinjiang,north,-273.3981277,9.826108342,0.0,-7.35e-22,28.10835706
12500000.0,Ailik Lake,10day-mean,5,2001,Xinjiang,north,-258.8015434,21.46111559,0.0,-7.35e-22,27.54633748
14800000.0,Ailik Lake,10day-mean,4,2002,Xinjiang,north,-259.9170427,13.58795344,0.0,-7.28e-22,27.84189409
12200000.0,Ailik Lake,10day-mean,3,2003,Xinjiang,north,-265.4021696,8.362060738,0.0,-7.290000000000001e-22,26.95770214
15800000.0,Ailik Lake,10day-mean,8,2004,Xinjiang,north,-269.0317165,13.97857047,0.0,-7.31e-22,27.5188347
18700000.0,Ailik Lake,10day-mean,5,2005,Xinjiang,north,-273.6579363,8.278818976,0.0,-7.35e-22,28.11631497
44300000.0,Ailik Lake,10day-mean,9,2006,Xinjiang,north,-295.1989251,3.3396238,0.0,-7.35e-22,28.67879506
33700000.0,Ailik Lake,10day-mean,10,2007,Xinjiang,north,-272.8049152,9.33169238,0.0,-7.35e-22,28.26928872
34400000.0,Ailik Lake,10day-mean,8,2008,Xinjiang,north,-291.1532762,2.015573891,0.0,-7.35e-22,29.46936271
47500000.0,Ailik Lake,10day-mean,9,2009,Xinjiang,north,-283.0366776,3.829552734,0.0,-7.35e-22,27.27275266
34700000.0,Ailik Lake,10day-mean,10,2010,Xinjiang,north,-277.3951833,5.532339241,0.0,-7.35e-22,28.37790729
40700000.0,Ailik Lake,10day-mean,10,2011,Xinjiang,north,-274.1211432,8.711109356,0.0,-7.35e-22,28.62230086
39600000.0,Ailik Lake,10day-mean,6,2012,Xinjiang,north,-272.3690265,10.82388111,0.0,-7.35e-22,28.39749542
37600000.0,Ailik Lake,10day-mean,10,2013,Xinjiang,north,-263.7725124,11.75575717,0.0,-7.35e-22,26.96908252
33500000.0,Ailik Lake,10day-mean,9,2014,Xinjiang,north,-272.3219189,7.151864939,0.0,-7.35e-22,27.86651536
28200000.0,Ailik Lake,10day-mean,10,2015,Xinjiang,north,-282.1526974,7.223178388,0.0,-7.35e-22,28.82549838
32200000.0,Ailik Lake,10day-mean,10,2016,Xinjiang,north,-271.8403418,10.64601162,0.0,-7.35e-22,28.70891331
30500000.0,Ailik Lake,10day-mean,10,2017,Xinjiang,north,-284.27425,6.811282878,0.0,-7.35e-22,29.09149115
21100000.0,Ailik Lake,10day-mean,10,2018,Xinjiang,north,-283.0122693,5.738656498,0.0,-7.35e-22,28.87452659
20000000.0,Ailik Lake,10day-mean,10,2019,Xinjiang,north,-278.9172629,5.018190699,0.0,-7.35e-22,28.72748858
19800000.0,Ailik Lake,10day-mean,10,2020,Xinjiang,north,-263.4296401,8.311511849,0.0,-7.35e-22,27.02661597
27100000.0,Ailik Lake,10day-mean,10,2021,Xinjiang,north,-271.6134001,7.77275839,0.0,-7.35e-22,28.34545451
23500000.0,Ailik Lake,10day-mean,10,2022,Xinjiang,north,-284.1542714,2.532545676,0.0,-7.35e-22,28.63863367
25900000.0,Ailik Lake,10day-mean,10,2023,Xinjiang,north,-283.9064664,6.280110976,0.0,-7.35e-22,29.59293653
26800000.0,Ailik Lake,10day-mean,10,2024,Xinjiang,north,-279.8365857,6.44179316,0.0,-7.35e-22,29.96159094
27800000.0,Ailik Lake,10day-mean,10,2025,Xinjiang,north,-287.4424874,3.27302528,0.0,-7.35e-22,29.82931706
27500000.0,Lake Barkol,10day-mean,9,2000,Xinjiang,north,-182.121928,89.40427207,6.884540618,0.006906233,15.78024811
18700000.0,Lake Barkol,10day-mean,10,2001,Xinjiang,north,-206.3530688,47.0213144,1.041556178,0.000804,16.79002779
7970632.219,Lake Barkol,10day-mean,9,2002,Xinjiang,north,-202.4145104,52.28685204,0.000233,-7.28e-22,17.28148445
17000000.0,Lake Barkol,10day-mean,9,2003,Xinjiang,north,-190.0061964,68.78001446,0.001132273,-7.290000000000001e-22,15.16842134
11000000.0,Lake Barkol,10day-mean,10,2004,Xinjiang,north,-198.4503075,48.37038875,11.99132046,0.011896113,15.77128224
6013677.703,Lake Barkol,10day-mean,9,2005,Xinjiang,north,-196.197559,60.92661208,8.982255622,0.008952792,16.09952608
22000000.0,Lake Barkol,10day-mean,9,2006,Xinjiang,north,-208.5661775,47.35985506,2.578502319,0.002429419,16.7190639
16700000.0,Lake Barkol,10day-mean,10,2007,Xinjiang,north,-200.7830729,59.66032671,0.037302204,1.62e-06,16.62670325
14900000.0,Lake Barkol,10day-mean,10,2008,Xinjiang,north,-210.1357047,45.381206,6.253501828,0.005708791,17.02993519
16300000.0,Lake Barkol,10day-mean,9,2009,Xinjiang,north,-212.9037958,27.69719462,1.569681069,0.001160373,15.99455692
